setup...ptcl num 
dens 0.312821 0.312821
dens 0.287242 0.287242
dens 0.302764 0.302764
dens 0.293343 0.293343
dens 0.30704 0.30704
dens 0.371119 0.371119
dens 0.309653 0.309653
dens 0.279272 0.279272
dens 0.3033 0.3033
dens 0.341198 0.341198
dens 0.280865 0.280865
dens 0.313411 0.313411
dens 0.30939 0.30939
dens 0.307926 0.307926
dens 0.311092 0.311092
dens 0.282622 0.282622
dens 0.340522 0.340522
dens 0.26595 0.26595
dens 0.288266 0.288266
dens 0.301591 0.301591
dens 0.302905 0.302905
dens 0.291731 0.291731
dens 0.266036 0.266036
dens 0.322598 0.322598
dens 0.293496 0.293496
dens 0.267483 0.267483
dens 0.299649 0.299649
dens 0.330981 0.330981
dens 0.281412 0.281412
dens 0.287117 0.287117
dens 0.313521 0.313521
dens 0.283624 0.283624
dens 0.281371 0.281371
dens 0.26952 0.26952
dens 0.307919 0.307919
dens 0.261331 0.261331
dens 0.285338 0.285338
dens 0.285104 0.285104
dens 0.317195 0.317195
dens 0.29381 0.29381
dens 0.298373 0.298373
dens 0.28051 0.28051
dens 0.304805 0.304805
dens 0.312365 0.312365
dens 0.270826 0.270826
dens 0.279758 0.279758
dens 0.283129 0.283129
dens 0.299325 0.299325
dens 0.277544 0.277544
dens 0.290997 0.290997
dens 0.266976 0.266976
dens 0.28306 0.28306
dens 0.307507 0.307507
dens 0.293592 0.293592
dens 0.31907 0.31907
dens 0.273957 0.273957
dens 0.277068 0.277068
dens 0.298601 0.298601
dens 0.340187 0.340187
dens 0.322636 0.322636
dens 0.307816 0.307816
dens 0.325577 0.325577
dens 0.295197 0.295197
dens 0.279892 0.279892
dens 0.299724 0.299724
dens 0.287456 0.287456
dens 0.285337 0.285337
dens 0.339634 0.339634
dens 0.301162 0.301162
dens 0.317876 0.317876
dens 0.283056 0.283056
dens 0.317442 0.317442
dens 0.299981 0.299981
dens 0.296802 0.296802
dens 0.309196 0.309196
dens 0.290667 0.290667
dens 0.310397 0.310397
dens 0.294714 0.294714
dens 0.285567 0.285567
dens 0.276027 0.276027
dens 0.274797 0.274797
dens 0.313559 0.313559
dens 0.313084 0.313084
dens 0.310802 0.310802
dens 0.338616 0.338616
dens 0.266741 0.266741
dens 0.308106 0.308106
dens 0.26722 0.26722
dens 0.287037 0.287037
dens 0.313385 0.313385
dens 0.29714 0.29714
dens 0.276707 0.276707
dens 0.309719 0.309719
dens 0.288489 0.288489
dens 0.288609 0.288609
dens 0.309461 0.309461
dens 0.290131 0.290131
dens 0.312988 0.312988
dens 0.319453 0.319453
dens 0.259205 0.259205
dens 0.330624 0.330624
dens 0.298777 0.298777
dens 0.366246 0.366246
dens 0.298958 0.298958
dens 0.301752 0.301752
dens 0.315912 0.315912
dens 0.285053 0.285053
dens 0.292059 0.292059
dens 0.277704 0.277704
dens 0.316488 0.316488
dens 0.282457 0.282457
dens 0.312885 0.312885
dens 0.327919 0.327919
dens 0.285592 0.285592
dens 0.278833 0.278833
dens 0.283921 0.283921
dens 0.289764 0.289764
dens 0.304106 0.304106
dens 0.307377 0.307377
dens 0.339789 0.339789
dens 0.323259 0.323259
dens 0.288441 0.288441
dens 0.296567 0.296567
dens 0.321661 0.321661
dens 0.294863 0.294863
dens 0.304586 0.304586
dens 0.303477 0.303477
dens 0.293096 0.293096
dens 0.30164 0.30164
dens 0.329641 0.329641
dens 0.284924 0.284924
dens 0.294369 0.294369
dens 0.296076 0.296076
dens 0.298708 0.298708
dens 0.300782 0.300782
dens 0.28436 0.28436
dens 0.303054 0.303054
dens 0.322921 0.322921
dens 0.346287 0.346287
dens 0.316987 0.316987
dens 0.294688 0.294688
dens 0.32489 0.32489
dens 0.338827 0.338827
dens 0.308701 0.308701
dens 0.297053 0.297053
dens 0.277852 0.277852
dens 0.316008 0.316008
dens 0.288306 0.288306
dens 0.361822 0.361822
dens 0.315171 0.315171
dens 0.342458 0.342458
dens 0.335653 0.335653
dens 0.299677 0.299677
dens 0.308281 0.308281
dens 0.317513 0.317513
dens 0.272565 0.272565
dens 0.331889 0.331889
dens 0.306759 0.306759
dens 0.326323 0.326323
dens 0.363764 0.363764
dens 0.301977 0.301977
dens 0.301223 0.301223
dens 0.281945 0.281945
dens 0.278472 0.278472
dens 0.367906 0.367906
dens 0.303965 0.303965
dens 0.306795 0.306795
dens 0.309902 0.309902
dens 0.269896 0.269896
dens 0.298998 0.298998
dens 0.30639 0.30639
dens 0.284584 0.284584
dens 0.286426 0.286426
dens 0.301634 0.301634
dens 0.29039 0.29039
dens 0.306131 0.306131
dens 0.295042 0.295042
dens 0.349047 0.349047
dens 0.299375 0.299375
dens 0.33071 0.33071
dens 0.323512 0.323512
dens 0.328463 0.328463
dens 0.302358 0.302358
dens 0.291748 0.291748
dens 0.290489 0.290489
dens 0.299599 0.299599
dens 0.306633 0.306633
dens 0.301934 0.301934
dens 0.315834 0.315834
dens 0.271517 0.271517
dens 0.331379 0.331379
dens 0.287672 0.287672
dens 0.292512 0.292512
dens 0.296917 0.296917
dens 0.290707 0.290707
dens 0.298788 0.298788
dens 0.322292 0.322292
dens 0.313817 0.313817
dens 0.297948 0.297948
dens 0.330093 0.330093
dens 0.314984 0.314984
dens 0.314817 0.314817
dens 0.295772 0.295772
dens 0.374725 0.374725
dens 0.325481 0.325481
dens 0.315615 0.315615
dens 0.349456 0.349456
dens 0.303731 0.303731
dens 0.335566 0.335566
dens 0.330672 0.330672
dens 0.31872 0.31872
dens 0.305612 0.305612
dens 0.321623 0.321623
dens 0.332369 0.332369
dens 0.296874 0.296874
dens 0.297442 0.297442
dens 0.351468 0.351468
dens 0.295902 0.295902
dens 0.303956 0.303956
dens 0.301022 0.301022
dens 0.299346 0.299346
dens 0.325492 0.325492
dens 0.300288 0.300288
dens 0.301798 0.301798
dens 0.343811 0.343811
dens 0.303431 0.303431
dens 0.302228 0.302228
dens 0.307365 0.307365
dens 0.387173 0.387173
dens 0.288357 0.288357
dens 0.351094 0.351094
dens 0.343922 0.343922
dens 0.316453 0.316453
dens 0.338897 0.338897
dens 0.319767 0.319767
dens 0.389681 0.389681
dens 0.338161 0.338161
dens 0.295546 0.295546
dens 0.30036 0.30036
dens 0.310213 0.310213
dens 0.313552 0.313552
dens 0.316982 0.316982
dens 0.311608 0.311608
dens 0.28605 0.28605
dens 0.328846 0.328846
dens 0.366622 0.366622
dens 0.288293 0.288293
dens 0.302335 0.302335
dens 0.314405 0.314405
dens 0.295699 0.295699
dens 0.27787 0.27787
dens 0.301452 0.301452
dens 0.298727 0.298727
dens 0.299369 0.299369
dens 0.291976 0.291976
dens 0.30853 0.30853
dens 0.31298 0.31298
dens 0.330448 0.330448
dens 0.3445 0.3445
dens 0.314057 0.314057
dens 0.309781 0.309781
dens 0.278112 0.278112
dens 0.315163 0.315163
dens 0.300575 0.300575
dens 0.31329 0.31329
dens 0.275761 0.275761
dens 0.297487 0.297487
dens 0.30368 0.30368
dens 0.284681 0.284681
dens 0.29736 0.29736
dens 0.349721 0.349721
dens 0.336324 0.336324
dens 0.329836 0.329836
dens 0.353603 0.353603
dens 0.309946 0.309946
dens 0.293814 0.293814
dens 0.324837 0.324837
dens 0.355035 0.355035
dens 0.321111 0.321111
dens 0.402795 0.402795
dens 0.30531 0.30531
dens 0.294545 0.294545
dens 0.29736 0.29736
dens 0.290406 0.290406
dens 0.299594 0.299594
dens 0.30318 0.30318
dens 0.356963 0.356963
dens 0.326325 0.326325
dens 0.291878 0.291878
dens 0.317595 0.317595
dens 0.318422 0.318422
dens 0.294163 0.294163
dens 0.289324 0.289324
dens 0.306739 0.306739
dens 0.304644 0.304644
dens 0.311198 0.311198
dens 0.312868 0.312868
dens 0.278254 0.278254
dens 0.305467 0.305467
dens 0.305339 0.305339
dens 0.295597 0.295597
dens 0.304736 0.304736
dens 0.313712 0.313712
dens 0.382508 0.382508
dens 0.29048 0.29048
dens 0.287244 0.287244
dens 0.345712 0.345712
dens 0.308119 0.308119
dens 0.363807 0.363807
dens 0.284139 0.284139
dens 0.290045 0.290045
dens 0.323706 0.323706
dens 0.318896 0.318896
dens 0.346614 0.346614
dens 0.29663 0.29663
dens 0.363499 0.363499
dens 0.304346 0.304346
dens 0.301089 0.301089
dens 0.317674 0.317674
dens 0.301185 0.301185
dens 0.282073 0.282073
dens 0.313488 0.313488
dens 0.299425 0.299425
dens 0.330468 0.330468
dens 0.35102 0.35102
dens 0.365753 0.365753
dens 0.313655 0.313655
dens 0.306179 0.306179
dens 0.384896 0.384896
dens 0.286911 0.286911
dens 0.317693 0.317693
dens 0.303404 0.303404
dens 0.308608 0.308608
dens 0.292033 0.292033
dens 0.334385 0.334385
dens 0.312434 0.312434
dens 0.319537 0.319537
dens 0.274099 0.274099
dens 0.370673 0.370673
dens 0.31021 0.31021
dens 0.29545 0.29545
dens 0.324443 0.324443
dens 0.306654 0.306654
dens 0.330027 0.330027
dens 0.319158 0.319158
dens 0.320077 0.320077
dens 0.364202 0.364202
dens 0.306156 0.306156
dens 0.298805 0.298805
dens 0.346867 0.346867
dens 0.359828 0.359828
dens 0.319356 0.319356
dens 0.330551 0.330551
dens 0.313964 0.313964
dens 0.34139 0.34139
dens 0.30761 0.30761
dens 0.311385 0.311385
dens 0.325181 0.325181
dens 0.305081 0.305081
dens 0.328579 0.328579
dens 0.329183 0.329183
dens 0.313417 0.313417
dens 0.299347 0.299347
dens 0.3085 0.3085
dens 0.354544 0.354544
dens 0.34217 0.34217
dens 0.295273 0.295273
dens 0.333652 0.333652
dens 0.313318 0.313318
dens 0.312696 0.312696
dens 0.299139 0.299139
dens 0.342405 0.342405
dens 0.297097 0.297097
dens 0.343285 0.343285
dens 0.312032 0.312032
dens 0.291788 0.291788
dens 0.334255 0.334255
dens 0.301427 0.301427
dens 0.333045 0.333045
dens 0.340231 0.340231
dens 0.318445 0.318445
dens 0.347321 0.347321
dens 0.310187 0.310187
dens 0.287302 0.287302
dens 0.313551 0.313551
dens 0.34903 0.34903
dens 0.312404 0.312404
dens 0.296168 0.296168
dens 0.319725 0.319725
dens 0.311126 0.311126
dens 0.337136 0.337136
dens 0.340907 0.340907
dens 0.306121 0.306121
dens 0.274796 0.274796
dens 0.303759 0.303759
dens 0.313096 0.313096
dens 0.371948 0.371948
dens 0.31296 0.31296
dens 0.337584 0.337584
dens 0.308442 0.308442
dens 0.309239 0.309239
dens 0.296835 0.296835
dens 0.297785 0.297785
dens 0.324305 0.324305
dens 0.353282 0.353282
dens 0.298481 0.298481
dens 0.352467 0.352467
dens 0.339124 0.339124
dens 0.366855 0.366855
dens 0.327836 0.327836
dens 0.342261 0.342261
dens 0.319637 0.319637
dens 0.302249 0.302249
dens 0.341133 0.341133
dens 0.310211 0.310211
dens 0.331047 0.331047
dens 0.312737 0.312737
dens 0.337835 0.337835
dens 0.30196 0.30196
dens 0.297229 0.297229
dens 0.331544 0.331544
dens 0.312056 0.312056
dens 0.301119 0.301119
dens 0.35366 0.35366
dens 0.33748 0.33748
dens 0.368573 0.368573
dens 0.333494 0.333494
dens 0.344456 0.344456
dens 0.362566 0.362566
dens 0.301801 0.301801
dens 0.295546 0.295546
dens 0.322101 0.322101
dens 0.35565 0.35565
dens 0.328933 0.328933
dens 0.337959 0.337959
dens 0.297502 0.297502
dens 0.336934 0.336934
dens 0.302923 0.302923
dens 0.334223 0.334223
dens 0.39829 0.39829
dens 0.33615 0.33615
dens 0.327979 0.327979
dens 0.355972 0.355972
dens 0.359303 0.359303
dens 0.301387 0.301387
dens 0.358871 0.358871
dens 0.32261 0.32261
dens 0.370078 0.370078
dens 0.327449 0.327449
dens 0.309998 0.309998
dens 0.309694 0.309694
dens 0.327318 0.327318
dens 0.357702 0.357702
dens 0.381636 0.381636
dens 0.312106 0.312106
dens 0.303832 0.303832
dens 0.31732 0.31732
dens 0.307537 0.307537
dens 0.303151 0.303151
dens 0.360194 0.360194
dens 0.307982 0.307982
dens 0.400026 0.400026
dens 0.327645 0.327645
dens 0.310518 0.310518
dens 0.375423 0.375423
dens 0.464641 0.464641
dens 0.329408 0.329408
dens 0.320132 0.320132
dens 0.327903 0.327903
dens 0.328239 0.328239
dens 0.40014 0.40014
dens 0.323978 0.323978
dens 0.31963 0.31963
dens 0.344478 0.344478
dens 0.334859 0.334859
dens 0.321729 0.321729
dens 0.364913 0.364913
dens 0.39225 0.39225
dens 0.304342 0.304342
dens 0.32314 0.32314
dens 0.325544 0.325544
dens 0.326906 0.326906
dens 0.413652 0.413652
dens 0.328961 0.328961
dens 0.393412 0.393412
dens 0.315121 0.315121
dens 0.320454 0.320454
dens 0.362056 0.362056
dens 0.329146 0.329146
dens 0.332691 0.332691
dens 0.371312 0.371312
dens 0.330379 0.330379
dens 0.353991 0.353991
dens 0.331562 0.331562
dens 0.345181 0.345181
dens 0.335897 0.335897
dens 0.323272 0.323272
dens 0.314043 0.314043
dens 0.320434 0.320434
dens 0.382731 0.382731
dens 0.403609 0.403609
dens 0.350839 0.350839
dens 0.359324 0.359324
dens 0.370279 0.370279
dens 0.317597 0.317597
dens 0.380263 0.380263
dens 0.316453 0.316453
dens 0.413709 0.413709
dens 0.28388 0.28388
dens 0.310278 0.310278
dens 0.353134 0.353134
dens 0.313034 0.313034
dens 0.360886 0.360886
dens 0.328416 0.328416
dens 0.353703 0.353703
dens 0.316087 0.316087
dens 0.336151 0.336151
dens 0.304152 0.304152
dens 0.331198 0.331198
dens 0.309908 0.309908
dens 0.326506 0.326506
dens 0.372311 0.372311
dens 0.377773 0.377773
dens 0.359968 0.359968
dens 0.35799 0.35799
dens 0.326513 0.326513
dens 0.351469 0.351469
dens 0.352235 0.352235
dens 0.359937 0.359937
dens 0.305876 0.305876
dens 0.300629 0.300629
dens 0.335106 0.335106
dens 0.297228 0.297228
dens 0.388259 0.388259
dens 0.3638 0.3638
dens 0.351871 0.351871
dens 0.31108 0.31108
dens 0.332185 0.332185
dens 0.343741 0.343741
dens 0.318967 0.318967
dens 0.402906 0.402906
dens 0.315417 0.315417
dens 0.329904 0.329904
dens 0.287118 0.287118
dens 0.310599 0.310599
dens 0.358287 0.358287
dens 0.330164 0.330164
dens 0.314059 0.314059
dens 0.327789 0.327789
dens 0.350137 0.350137
dens 0.319814 0.319814
dens 0.301864 0.301864
dens 0.363675 0.363675
dens 0.360563 0.360563
dens 0.299858 0.299858
dens 0.366323 0.366323
dens 0.352988 0.352988
dens 0.325751 0.325751
dens 0.404122 0.404122
dens 0.349204 0.349204
dens 0.336697 0.336697
dens 0.363032 0.363032
dens 0.362877 0.362877
dens 0.313048 0.313048
dens 0.316427 0.316427
dens 0.372162 0.372162
dens 0.324726 0.324726
dens 0.361037 0.361037
dens 0.390892 0.390892
dens 0.325471 0.325471
dens 0.299738 0.299738
dens 0.308354 0.308354
dens 0.304972 0.304972
dens 0.350716 0.350716
dens 0.355024 0.355024
dens 0.291348 0.291348
dens 0.408391 0.408391
dens 0.346968 0.346968
dens 0.338458 0.338458
dens 0.364103 0.364103
dens 0.339076 0.339076
dens 0.399669 0.399669
dens 0.330313 0.330313
dens 0.345401 0.345401
dens 0.404702 0.404702
dens 0.325352 0.325352
dens 0.329103 0.329103
dens 0.299985 0.299985
dens 0.300857 0.300857
dens 0.324001 0.324001
dens 0.329582 0.329582
dens 0.307285 0.307285
dens 0.331128 0.331128
dens 0.324984 0.324984
dens 0.350597 0.350597
dens 0.356611 0.356611
dens 0.36083 0.36083
dens 0.373897 0.373897
dens 0.332728 0.332728
dens 0.31938 0.31938
dens 0.300784 0.300784
dens 0.303417 0.303417
dens 0.380377 0.380377
dens 0.324791 0.324791
dens 0.379112 0.379112
dens 0.375061 0.375061
dens 0.385756 0.385756
dens 0.33884 0.33884
dens 0.380435 0.380435
dens 0.369366 0.369366
dens 0.35767 0.35767
dens 0.363644 0.363644
dens 0.343745 0.343745
dens 0.34128 0.34128
dens 0.369042 0.369042
dens 0.332694 0.332694
dens 0.324032 0.324032
dens 0.384901 0.384901
dens 0.333411 0.333411
dens 0.327996 0.327996
dens 0.33544 0.33544
dens 0.329084 0.329084
dens 0.380154 0.380154
dens 0.307372 0.307372
dens 0.368257 0.368257
dens 0.343068 0.343068
dens 0.307455 0.307455
dens 0.32564 0.32564
dens 0.366845 0.366845
dens 0.307367 0.307367
dens 0.326122 0.326122
dens 0.358476 0.358476
dens 0.316587 0.316587
dens 0.343127 0.343127
dens 0.310047 0.310047
dens 0.320693 0.320693
dens 0.394194 0.394194
dens 0.356277 0.356277
dens 0.354244 0.354244
dens 0.303615 0.303615
dens 0.324959 0.324959
dens 0.337919 0.337919
dens 0.326633 0.326633
dens 0.48029 0.48029
dens 0.335918 0.335918
dens 0.315317 0.315317
dens 0.331148 0.331148
dens 0.369162 0.369162
dens 0.44909 0.44909
dens 0.385008 0.385008
dens 0.325953 0.325953
dens 0.323184 0.323184
dens 0.341593 0.341593
dens 0.348999 0.348999
dens 0.323262 0.323262
dens 0.391835 0.391835
dens 0.333687 0.333687
dens 0.345657 0.345657
dens 0.330021 0.330021
dens 0.326364 0.326364
dens 0.378866 0.378866
dens 0.325002 0.325002
dens 0.469383 0.469383
dens 0.346214 0.346214
dens 0.327702 0.327702
dens 0.334605 0.334605
dens 0.331438 0.331438
dens 0.375228 0.375228
dens 0.332005 0.332005
dens 0.332211 0.332211
dens 0.331876 0.331876
dens 0.338594 0.338594
dens 0.335062 0.335062
dens 0.364613 0.364613
dens 0.393219 0.393219
dens 0.358541 0.358541
dens 0.35026 0.35026
dens 0.306428 0.306428
dens 0.31191 0.31191
dens 0.364665 0.364665
dens 0.342928 0.342928
dens 0.311572 0.311572
dens 0.351398 0.351398
dens 0.340386 0.340386
dens 0.312187 0.312187
dens 0.347188 0.347188
dens 0.331232 0.331232
dens 0.35059 0.35059
dens 0.346106 0.346106
dens 0.324269 0.324269
dens 0.36316 0.36316
dens 0.42091 0.42091
dens 0.333145 0.333145
dens 0.33585 0.33585
dens 0.308854 0.308854
dens 0.311392 0.311392
dens 0.356785 0.356785
dens 0.324642 0.324642
dens 0.314219 0.314219
dens 0.376841 0.376841
dens 0.336939 0.336939
dens 0.310793 0.310793
dens 0.340887 0.340887
dens 0.39804 0.39804
dens 0.358237 0.358237
dens 0.298427 0.298427
dens 0.377094 0.377094
dens 0.36029 0.36029
dens 0.316584 0.316584
dens 0.384745 0.384745
dens 0.470802 0.470802
dens 0.360146 0.360146
dens 0.337316 0.337316
dens 0.388374 0.388374
dens 0.382054 0.382054
dens 0.324816 0.324816
dens 0.380204 0.380204
dens 0.405265 0.405265
dens 0.383114 0.383114
dens 0.399008 0.399008
dens 0.414988 0.414988
dens 0.395907 0.395907
dens 0.308453 0.308453
dens 0.379415 0.379415
dens 0.378238 0.378238
dens 0.351097 0.351097
dens 0.34542 0.34542
dens 0.344824 0.344824
dens 0.328217 0.328217
dens 0.372279 0.372279
dens 0.323557 0.323557
dens 0.344251 0.344251
dens 0.377064 0.377064
dens 0.388389 0.388389
dens 0.405373 0.405373
dens 0.362846 0.362846
dens 0.387941 0.387941
dens 0.348964 0.348964
dens 0.340228 0.340228
dens 0.385014 0.385014
dens 0.369869 0.369869
dens 0.380753 0.380753
dens 0.337941 0.337941
dens 0.379685 0.379685
dens 0.357636 0.357636
dens 0.374725 0.374725
dens 0.414194 0.414194
dens 0.374207 0.374207
dens 0.376249 0.376249
dens 0.500487 0.500487
dens 0.409398 0.409398
dens 0.37393 0.37393
dens 0.419727 0.419727
dens 0.480908 0.480908
dens 0.501144 0.501144
dens 0.304905 0.304905
dens 0.349769 0.349769
dens 0.329873 0.329873
dens 0.36263 0.36263
dens 0.369082 0.369082
dens 0.396474 0.396474
dens 0.358099 0.358099
dens 0.329484 0.329484
dens 0.385682 0.385682
dens 0.284899 0.284899
dens 0.323314 0.323314
dens 0.400806 0.400806
dens 0.341396 0.341396
dens 0.396585 0.396585
dens 0.305074 0.305074
dens 0.373938 0.373938
dens 0.380647 0.380647
dens 0.357591 0.357591
dens 0.396414 0.396414
dens 0.378468 0.378468
dens 0.384463 0.384463
dens 0.347602 0.347602
dens 0.331886 0.331886
dens 0.372962 0.372962
dens 0.333379 0.333379
dens 0.423543 0.423543
dens 0.319443 0.319443
dens 0.401594 0.401594
dens 0.395691 0.395691
dens 0.352877 0.352877
dens 0.393654 0.393654
dens 0.326604 0.326604
dens 0.326991 0.326991
dens 0.396186 0.396186
dens 0.370659 0.370659
dens 0.397325 0.397325
dens 0.39006 0.39006
dens 0.352234 0.352234
dens 0.347625 0.347625
dens 0.370202 0.370202
dens 0.430524 0.430524
dens 0.339363 0.339363
dens 0.365483 0.365483
dens 0.347825 0.347825
dens 0.369564 0.369564
dens 0.293935 0.293935
dens 0.398858 0.398858
dens 0.374375 0.374375
dens 0.350079 0.350079
dens 0.450716 0.450716
dens 0.348267 0.348267
dens 0.350389 0.350389
dens 0.340161 0.340161
dens 0.402827 0.402827
dens 0.354006 0.354006
dens 0.370081 0.370081
dens 0.39969 0.39969
dens 0.329753 0.329753
dens 0.359995 0.359995
dens 0.351454 0.351454
dens 0.333394 0.333394
dens 0.317808 0.317808
dens 0.414458 0.414458
dens 0.38094 0.38094
dens 0.316826 0.316826
dens 0.325976 0.325976
dens 0.300316 0.300316
dens 0.463661 0.463661
dens 0.364889 0.364889
dens 0.37034 0.37034
dens 0.371139 0.371139
dens 0.364918 0.364918
dens 0.359526 0.359526
dens 0.457397 0.457397
dens 0.374049 0.374049
dens 0.415939 0.415939
dens 0.312409 0.312409
dens 0.318726 0.318726
dens 0.431332 0.431332
dens 0.439096 0.439096
dens 0.316384 0.316384
dens 0.36202 0.36202
dens 0.351026 0.351026
dens 0.402222 0.402222
dens 0.588062 0.588062
dens 0.492946 0.492946
dens 0.518008 0.518008
dens 0.372417 0.372417
dens 0.373603 0.373603
dens 0.380188 0.380188
dens 0.334387 0.334387
dens 0.40507 0.40507
dens 0.39074 0.39074
dens 0.387976 0.387976
dens 0.375112 0.375112
dens 0.554359 0.554359
dens 0.383757 0.383757
dens 0.328784 0.328784
dens 0.365619 0.365619
dens 0.321067 0.321067
dens 0.334012 0.334012
dens 0.344921 0.344921
dens 0.354353 0.354353
dens 0.354978 0.354978
dens 0.447781 0.447781
dens 0.436646 0.436646
dens 0.389521 0.389521
dens 0.373718 0.373718
dens 0.366564 0.366564
dens 0.512033 0.512033
dens 0.325696 0.325696
dens 0.383607 0.383607
dens 0.350644 0.350644
dens 0.512877 0.512877
dens 0.378982 0.378982
dens 0.361517 0.361517
dens 0.418321 0.418321
dens 0.343739 0.343739
dens 0.433195 0.433195
dens 0.398767 0.398767
dens 0.334135 0.334135
dens 0.386635 0.386635
dens 0.363601 0.363601
dens 0.440657 0.440657
dens 0.380329 0.380329
dens 0.525623 0.525623
dens 0.370168 0.370168
dens 0.386174 0.386174
dens 0.383969 0.383969
dens 0.369136 0.369136
dens 0.414157 0.414157
dens 0.380208 0.380208
dens 0.359244 0.359244
dens 0.371795 0.371795
dens 0.377024 0.377024
dens 0.38757 0.38757
dens 0.394067 0.394067
dens 0.337074 0.337074
dens 0.38983 0.38983
dens 0.394157 0.394157
dens 0.434392 0.434392
dens 0.381254 0.381254
dens 0.395043 0.395043
dens 0.339454 0.339454
